txt,lbl,prob_positve,user_id,clothes_id
rẻ mà cũng ok phết,1,0.9922370314598083,69,53
"sao cho shop , sẽ ủng_hộ nhìu u ạ",1,0.9919557571411132,15,94
chất_liệu u k,0,0.0477142296731472,75,17
màu_sắc u k,0,0.0555965565145015,3,47
đúng với mô_tả u k,0,0.046818558126688,87,44
"uk , m mac rong vai luon ae , cam on nha san xuat",1,0.9800862073898317,65,38
chất_liệu vải,0,0.0739862024784088,30,35
màu_sắc trắng,0,0.0329040735960006,20,78
đúng với mô_tả y ep,1,0.9906134605407716,97,71
"áo xịn lắm luon í , mình mua có k mà vải k hề mỏng nha cầm nặng_tay , giống trong hình , mình m mặc qua mông ai cao mặc sẽ đẹp hơn ấy ạ",1,0.9907344579696656,59,41
màu_sắc ok,1,0.9877118468284608,88,90
đúng với mô_tả dung như hinh nha mn minh nghi_gia re nen mua nha con k thi thoi,0,0.0426744073629379,69,60
chất_liệu cung dc thoi,0,0.1972990781068802,48,53
đúng với mô_tả đúng,1,0.6358078122138977,32,4
chất_liệu không biết,0,0.0280162431299686,38,100
màu_sắc trắng,0,0.0329040735960006,23,84
"áo đẹp , đúng y_trang như mẫu , xinh cực nên n mua mn ạ",1,0.992956519126892,87,20
chất_liệu vải chứ,0,0.0130637660622596,98,84
màu_sắc trắng,0,0.0329040735960006,8,86
đúng với mô_tả,1,0.5360592007637024,82,33
vải ko mỏng cx ko dày có ít chỉ thừa nhưng ko đáng_kể phần may chữ hơi dúm nói_chung là rất ok la nên mua thử nha mn,1,0.9811745882034302,61,68
hả mang tc nhận xu,0,0.0041466471739113,29,43
chất_liệu vải,0,0.0739862024784088,38,2
màu_sắc trắng,0,0.0329040735960006,15,28
đúng với mô_tả tuỵ t dời mừ đỉm mừ đ ỉm m,0,0.0038886505644768,28,44
áo đẹp lắm ạ,1,0.9926161766052246,17,87
màu_sắc trắng,0,0.0329040735960006,93,31
đúng với mô_tả đẹp nhức nách,1,0.9916505217552184,15,20
chất_liệu,0,0.0976125746965408,31,11
xứng_đáng đồng_tiền_bát_gạo,1,0.9928393363952636,23,24
chất_liệu vải,0,0.0739862024784088,71,83
màu_sắc trắng,0,0.0329040735960006,21,49
đúng với mô_tả mô_tả đúng,1,0.6789873838424683,76,92
vải hơi mỏng nhưng vs giá tiền này thì vô_cùng ưng_ý ạ,1,0.9892413020133972,71,85
"áo xinh ạ nhưng chưa mặc ko bt có xuyen thấu ko , nhưng shipper giao hàng cọc tính thấy còn trẻ là cọc cằn nhiều khi muốn mua shop e e nhưng không muốn gặp người shipper đấy ghét luôn á",0,0.0072289938107132,22,83
chất_liệu vải đôi,0,0.0638783052563667,81,83
màu_sắc trắng,0,0.0329040735960006,93,11
đúng với mô_tả hàng về trên cả tuyệt_vời luôn,1,0.9928621649742126,3,98
đẹp suất xắc k có cái để chê cả,1,0.9928935170173644,89,1
hàng về rất nhanh hàng sa le mà đặt hôm q uu a hôm_nay hàng đã trên tay,1,0.9905597567558287,90,28
hàng về trong vòng ngày,0,0.1306712925434112,41,21
màu_sắc trắng,0,0.0329040735960006,77,19
đúng với mô_tả,1,0.5360592007637024,15,14
"đẹp lắm mn nha a nma áo hơi mỏng ấy mn ạ t đặt cho bạn ấy nhưng_mà về áo hơi mỏng tí , nhìn cũng đẹp lắm á",1,0.9894011616706848,99,72
chất_liệu vải xốp,0,0.0181574057787656,39,63
màu_sắc trắng,0,0.0329040735960006,59,18
đúng với mô_tả khá,1,0.5664740800857544,17,76
ổn_áp nhé,1,0.8108897805213928,21,20
mặc_dù khá mỏng nhưng giá vậy là ok r,1,0.8803905844688416,16,71
ảnh mang tính_chất nhận xu thôi ạ,0,0.0394121818244457,4,39
hình_ảnh và video mang tính_chất nhận xu thôi ạ,0,0.0383923389017581,15,52
"áo lên orm đẹp lắm ạ , mỗi_tội là_hơi mỏng xíu",1,0.9762625098228456,41,73
hình_ảnh chỉ mang tính_chất nhận xu,0,0.00414884602651,32,77
đẹp nên mua nha,1,0.9927905797958374,34,40
"áo mặc vừa vải o k , hình_ảnh mang tính_chất nhận xu",0,0.0058270236477255,98,1
im quit e bu sy the se day s so i don t ha ve tim e to be ac ti ve on in s ta gram,1,0.9870409369468688,11,78
sản_phẩm đóng_gói tốt rất đẹp và chất_lượng ạ xứng_đáng được sao,1,0.992919385433197,41,75
đúng với mô_tả đúng,1,0.6358078122138977,97,2
chất_liệu vãi hơi sốp,0,0.0095914555713534,38,94
màu_sắc trắng,0,0.0329040735960006,81,50
áo mình săn đồng nhưng rất đẹp luôn ưng cái bụng,1,0.992853343486786,58,93
chất_liệu cx đc,0,0.0595941394567489,7,36
màu_sắc trắng,0,0.0329040735960006,19,52
đúng với mô_tả đúng vs mô_tả,1,0.5188019275665283,90,20
anh ship hàng cs tâm m,0,0.3474023044109344,4,90
chất_liệu khong biết,0,0.0042099710553884,19,17
màu_sắc trắng,0,0.0329040735960006,83,61
đúng với mô_tả,1,0.5360592007637024,3,29
c cũng đệp,0,0.3567655384540558,31,47
chất_liệu vải mỏng,0,0.0304796695709228,38,19
màu_sắc trắng,0,0.0329040735960006,81,85
đúng với mô_tả đúng,1,0.6358078122138977,28,60
giao hàng rất nhanh n s ti k cd e y uu h de ư ơ u g d dy ub cd r y ui h d r tu,1,0.9477986693382264,23,45
"áo đẹp lắm luônn , vải có hơi mỏng nhưng ko sợ bị lộ đâu nè , áo giao cũng khá n h anh , chất_lượng sản_phẩm quá oki luôn n hình_ảnh chỉ mang tính_chất minh_hoạ",1,0.9917980432510376,100,38
"chất_lượng sản_phẩm khá là tuyệt ời , đóng_gói kĩ và chất_lượng khá là ok",1,0.9929420948028564,17,72
"đồ_ăn ngon , đảm_bảo vệ_sinh",1,0.9926296472549438,10,95
áo kh quá dày cũng kh mỏng nhìn giống mẫu hình_ảnh chỉ mang tính_chất nhận xu,0,0.0038203913718461,71,32
chất_liệu vải hơi mỏng nhưng oki nha,1,0.9510304927825928,4,22
màu_sắc trắng,0,0.0329040735960006,44,23
đúng với mô_tả xuất_sắc lun,1,0.9925522804260254,66,27
mik đặt c mà shop giao cs c may là shop cs tâm hoàn cho mk c nx,0,0.3926394879817962,72,88
phục_vụ tốt,1,0.9763907194137572,93,55
áo chin dã_man luôn á k mà đẹp tuyệt cà là vời túi ip xịn xò đóng_gói chắc_chắn áo k mỏng đâu ạ nếu sợ lộ thì mặc áo trong màu_da hoặc trắng nhá tớ m mặc trùm mông ạ giao cx nhanh nữa trong vòng ngày tớ nhận đc hàng r shipper cut i lắm ạ,1,0.992883563041687,78,57
chất_liệu rất ok,1,0.9926397800445556,88,69
màu_sắc đẹp,1,0.9893948435783386,31,58
đúng với mô_tả chuẩn,1,0.5591094493865967,51,7
rất ok nha,1,0.9905857443809508,54,39
áo chất_liệu dày_dặn v giao hàng nhanh_chóng nên mua nha mọi người,1,0.9925172328948976,94,18
màu_sắc trắng,0,0.0329040735960006,56,1
đúng với mô_tả vải mỏng thoáng_khí,0,0.137702077627182,96,46
"nhiều bạn cmt áo mỏng lộ này_nọ nhưng kiểu vải nó như_vậy chứ ko phải do mong đâu nha , mình có_thể mặc áo quây bên trong nếu sợ lộ",0,0.0585703179240226,28,99
"mặc rất mát và thoáng_khí nha , ưng lắm shop",1,0.9928988218307496,96,69
đúng với mô_tả đúng,1,0.6358078122138977,8,87
chất_liệu vải,0,0.0739862024784088,14,77
màu_sắc trắng,0,0.0329040735960006,44,90
vải mềm ko mỏng cũng ko dày lắm,0,0.0741806477308273,74,32
chữ khâu giống hình đáng tiền mua,1,0.9834080338478088,32,30
mặc lên rất đẹp ko lộ,1,0.9899773597717284,21,65
nên mua lần,1,0.9912005066871644,83,75
giao hàng cũng khá nhanh,1,0.9688004851341248,50,45
chất_liệu vải,0,0.0739862024784088,75,64
màu_sắc trắng,0,0.0329040735960006,25,10
áo xinh lắm hơi mỏng có chỉ thừa orm nhỏ nma với giá đó thì xịn rồi,1,0.9884907007217408,14,18
chất_liệu vải,0,0.0739862024784088,30,1
màu_sắc trắng,0,0.0329040735960006,63,23
đúng với mô_tả u k,0,0.046818558126688,96,5
áo tớ hơn mình tưởng mặc dài tới đầu_gối lùn nhưng_mà hàng đẹp rẻ bên bỏ_qua,1,0.9904691576957704,5,49
đúng với mô_tả đúng,1,0.6358078122138977,1,9
chất_liệu ổn,1,0.8701111078262329,49,23
màu_sắc trắng,0,0.0329040735960006,36,80
áo vải ko dày cũng k mỏng giá rẻ mà đc chiếc áo như thế thì quá_ư là ok vải ổn lắm mọi ng ạ sẽ ủng_hộ shop dài_dài,1,0.9924446940422058,25,99
chất_liệu v,0,0.0951335951685905,48,62
"shop giao hàng n h anh , đóng_gói sp đẹp , chất vải cũng khá ok",1,0.9928330183029176,61,90
"áo rất là oke nha , chỉ mang tính_chất nhận xu thôi nma áo khá là đẹp nên mua ạ , rẻ nên k có gì muốn nói thêm , shipper thân_thiện nữa",1,0.9928810596466064,64,38
chất_liệu va ỉ mỏng,0,0.0086459210142493,57,37
màu_sắc trắng,0,0.0329040735960006,53,97
"áo_rộng , vải mỏng hàng ship lâu quá , chất_liệu vải k như mong_đợi",0,0.0173690728843212,48,48
chất_liệu ổn hơi mỏng,0,0.439243733882904,44,68
màu_sắc ok,1,0.9877118468284608,58,89
đúng với mô tảo k,0,0.0556600503623485,76,21
ổn nha mặc_dù hơi mỏng nhưng cho shop sao,1,0.91266530752182,56,90
chất_liệu không biết,0,0.0280162431299686,14,6
màu_sắc trắng,0,0.0329040735960006,45,14
đúng với mô_tả đúng,1,0.6358078122138977,53,92
áo mỏng mặc mát phù_hợp với giá tiền mặc qua tới mông nói_chung áo rất đẹp,1,0.9910351634025574,47,42
hình_ảnh chỉ mang tính_chất nhận xu,0,0.00414884602651,6,76
chất_liệu vải,0,0.0739862024784088,46,34
"màu sắctrắng , nâu",0,0.041210900992155,51,48
đúng với mô_tả y e ep,1,0.9896674156188964,37,58
tho hón sn sb ư h d ã h ko ne b d n k nẹc nẻ nè ne né nẻ,0,0.1179228499531745,42,9
chất_liệu ko biết,0,0.0073810080066323,94,49
màu_sắc trắng,0,0.0329040735960006,42,79
đúng với mô_tả y é,1,0.8632065057754517,76,39
"áo cũng đc có lúc không đc , bây_giờ cảm_giác nó nhức nhức cái đầu òi ko biết có bị gì ko nữa nhiều khi tối nay chết hổng chừng",0,0.163014680147171,12,51
đúng với mô_tả rất đúng với mô_tả,1,0.9902207851409912,47,49
"chất liệutốt , mỏng , mát",1,0.992606520652771,65,8
màu_sắc t rắn h,0,0.047377061098814,96,48
"hàng y trắng sản_phẩm luôn ạ , rất đáng tiền , mọi người nên mua",1,0.9929420948028564,97,87
chất_liệu không nhớ,0,0.0107659995555877,100,10
màu_sắc trắng,0,0.0329040735960006,47,94
đúng với mô_tả y ep,1,0.9906134605407716,18,47
"áo hơi mỏng , mặc mùa hè khá nóng , bù lại orm rất đẹp , ít chỉ thừa và chữ thêu trên áo khá ổn",1,0.9900085926055908,53,62
chất_liệu nóng,0,0.0036759220529347,97,18
màu_sắc đúng,1,0.7927626967430115,59,100
đúng với mô_tả,1,0.5360592007637024,34,91
mặc hơi nóng,0,0.0363362915813922,34,10
giao hàng hơi lâu,0,0.0118040200322866,60,45
chất_liệu mỏng,0,0.0319381393492221,87,22
màu_sắc đẹp,1,0.9893948435783386,17,25
đúng với mô_tả ít có chỉ thừa in đẹp sắc nét ship bơ giao hàng thân_thiện đúng vs ảnh,1,0.9919123649597168,76,26
chất_liệu hum bt,0,0.0346093103289604,95,46
màu_sắc trắng,0,0.0329040735960006,86,39
áo hơi mỏng với_lại có mấy vết dơ ở cổ áo nma vs giá tiền này thì mình ko đòi_hỏi nhìu,0,0.1711871027946472,73,1
chất_liệu tạm đc,0,0.1000659316778183,75,22
màu_sắc đúng,1,0.7927626967430115,6,19
đúng với mô_tả hơi mỏng,0,0.2439198195934295,96,33
áo_dài hợp với ng cao hơn ạ d s d v v g va x c g,0,0.077265553176403,67,53
màu_sắc trắng,0,0.0329040735960006,89,97
đúng với mô_tả giống in hình,1,0.5723732113838196,79,90
chất_liệu vải,0,0.0739862024784088,82,16
mình dùng vo uc he r mới lập shop e e thì còn có mỗi,0,0.0778096541762352,95,19
k thoi i mn ạ,0,0.0630263984203338,29,64
"giao hàng n h anh , k ngỡ mà nó oki la như_thế mn ạ",0,0.3374582827091217,5,7
"suất sắc luôn , vải có hơi mỏng tí thật nhưng k sao với giá tiền k đòi_hỏi dì ạ",1,0.7517392635345459,9,54
nên mua,1,0.9908403754234314,30,5
chất_liệu đẹp,1,0.9897521734237672,67,34
màu_sắc trắng,0,0.0329040735960006,57,82
đúng với mô_tả chất được nên mua,1,0.9877687096595764,90,15
sẽ quay lại ủng hôn shop á h h sn n sn sb si h,1,0.9922482967376708,45,8
chất_liệu d dep,1,0.9924619793891908,39,33
màu_sắc đúng màu,0,0.3079327344894409,83,20
đúng với mô_tả đúng,1,0.6358078122138977,43,25
áo đẹp giao o nhanh h ạ mua nha mn chất áo cũng ổn,1,0.9927988052368164,23,12
chất_liệu vải,0,0.0739862024784088,56,54
màu_sắc trắng,0,0.0329040735960006,6,99
đúng với mô_tả đúng,1,0.6358078122138977,8,36
hàng rất đẹp và tốt tuy_nhiên vải hơi mong và mặc khá là nóng,1,0.9849356412887572,100,94
chất_liệu mềm_mỏng,1,0.7624865174293518,75,8
màu_sắc trắng,0,0.0329040735960006,55,55
đúng với mô_tả,1,0.5360592007637024,55,85
"hàng về khá n h anh , hình_thức giống trên hình , nhưng trên hình thì nhìn dày hơn hàng bên ngoài chút ạ",1,0.8796350359916687,58,93
nói_chung mình mua lúc sa le k re e ship nữa nên ko có chê đâu được,1,0.9871168732643129,13,85
"bạn nào gầy_gầy mặc rất oke nhé , orm rộng và dài , mặc với quần_đùi ổn ạ",1,0.9659707546234132,81,61
chất_liệu cotton,0,0.0686076134443283,44,59
màu_sắc trắng,0,0.0329040735960006,75,28
đúng với mô_tả đúng với mô_tả,1,0.6846725344657898,72,18
"hu_hu áo đẹp xỉ u , màu trắng mà không bị lộ lắm nha",1,0.9886616468429564,86,20
"đúng với mô tảgiống , áo cực_kì xuất_sắc",1,0.9926295280456544,74,96
chất_liệu áo hơi mỏng,0,0.0595358423888683,49,94
màu_sắc trắng,0,0.0329040735960006,25,36
"chào_mừng bạn đến với khay nhớ tạm của g boa r d , bất_kỳ văn_bản nào bạn sao_chép sẽ được lưu tại đây",1,0.9590235948562622,73,35
nhấn vào một đoạn để dán vào hộp văn_bản,0,0.0376499369740486,78,8
"sử_dụng biểu_tượng chỉnh_sửa để ghim , thêm hoặc xoá đoạn",0,0.0050395461730659,46,27
chạm và giữ một đoạn để ghim đoạn đó,0,0.0242986157536506,4,65
các đoạn đã bỏ ghim sẽ bị xoá sau giờ,0,0.0048134890384972,44,37
chất_liệu mỏng,0,0.0319381393492221,62,70
hmm áo to đại,0,0.0197918470948934,2,73
đẹp đại,1,0.992825984954834,88,24
giao cũng nhanh,1,0.9406704306602478,14,70
nhma bị mẹ phát_hiện nên cho sao thôi nha,0,0.0604452490806579,90,77
màu_sắc trắng_tinh hơn video nhé,0,0.2259183973073959,26,30
đúng với mô_tả đẹp và rẻ đáng mua ạ,1,0.9929046034812928,87,9
chất_liệu tốt,1,0.9819064140319824,6,82
chất_liệu vải mềm,1,0.7904976010322571,36,92
màu_sắc y hình nha mọi người,1,0.9899870753288268,69,43
đúng với mô_tả đúng vs mô_tả mha,0,0.1117149516940116,24,18
áo đẹp,1,0.9793286323547364,63,51
y_hệt hình nha mọi người,1,0.9134598970413208,92,93
giao hàng nhanh shipper thân_thiện,1,0.9829263687133788,54,99
xinh h xỉu á,1,0.9929537177085876,5,41
mỗi_tội vải hơi mỏng nhma mình mua có nghìn nên không đòi_hỏi gì nhìu ạ,1,0.7941684722900391,41,61
màu_sắc đẹp,1,0.9893948435783386,33,98
đúng với mô_tả đúng với mô_tả,1,0.6846725344657898,46,26
chất_liệu tốt,1,0.9819064140319824,29,43
giao hàng rất nhanh shipper thân_thiện,1,0.9908655285835266,3,5
xịn nha nên mua nhưng vải hơi mỏng mà ẻm đẹp nên bỏ_qua,1,0.9920575022697448,43,50
"set bộ be e r k ro chất_liệu da cá , mỏng , mịn , mặc trong lâu dần sẽ ngứa",1,0.9721612334251404,98,44
áo po lo trắng lo ui s he ar t hình,0,0.2213042974472046,19,100
"set bộ n be vàng chất liệt thun t h ô , cứng rom",0,0.0324001908302307,95,50
"set bộ n xám thun tâm , mịn , mát",1,0.9928086996078492,74,71
thích nhất xám,1,0.7677489519119263,52,23
chất_liệu vải,0,0.0739862024784088,8,41
màu_sắc trắng,0,0.0329040735960006,89,67
đúng với mô_tả mỏng xuyên thấu vải nóng,0,0.0134647581726312,28,68
áo cx ok phét tạo acc mới mua mất có k k tiền ship thôi ok rồi nên mua,1,0.9887596368789672,8,13
chất_liệu hơi mỏng,0,0.0454249829053878,34,11
màu_sắc đúng,1,0.7927626967430115,7,72
đúng với mô_tả đúng,1,0.6358078122138977,10,61
hàng khá đúng chất vải ko quá dày giao hàng nhanh tầm ngày là có vs số tìn ra cũng ko đòi_hỏi phải có một cái thui_thủi một_mình để bên cạnh,1,0.8710527420043945,22,83
màu_sắc trắng,0,0.0329040735960006,37,4
đúng với mô_tả đúng,1,0.6358078122138977,80,17
chất_liệu tốt,1,0.9819064140319824,88,1
áo xinh lắm mn ơi thực_sự là nên mua nha a,1,0.9928982257843018,99,36
áo rất đẹp,1,0.992856502532959,48,68
"khoá mượt , kh có chỉ thừ a , hình in đẹp",1,0.9923285841941832,70,26
nên mua nha mn,1,0.9907955527305604,25,29
chất_liệu không biết,0,0.0280162431299686,6,75
màu_sắc trắng,0,0.0329040735960006,4,5
đúng với mô_tả không đúng,0,0.0130092669278383,10,88
áo mỏng lắm í xem ảnh thì tưởng vải đẹp mà nhận hàng xong thất_vọng luôn á,0,0.0046046581119298,31,73
cũng vì ham rẻ nên mua ai_ngờ rằng,1,0.9277151226997375,68,94
"áo đẹp lắm ạ , đẹp k chỗ chê ý phối đồ cực đẹp ạ , mình mua k thui mặc được vậy rất ưng luôn",1,0.9929221868515016,15,10
"đẹp nha , nhưng hình_như vải hơi xuyên thấu",1,0.8694642186164856,50,55
"áo xinh lắm ạ , giao hàng n h anh , đóng_gói kĩ_càng",1,0.9927473664283752,12,37
hình_ảnh chỉ mang tính_chất nhận xuu,0,0.0039272890426218,81,1
màu_sắc trắng,0,0.0329040735960006,61,93
đúng với mô_tả đúng,1,0.6358078122138977,81,14
đẹp giao cũng nhanh chữ thêu rất xinh nói_chung là đẹp p,1,0.9929218888282776,98,7
áo xinh cực nhé mọi người hàng giao chuẩn ship cư tê vãi ò luôn í,1,0.9929488897323608,93,35
"áo đẹp hình thêu sắc nét , hơi nhiều chỉ thừ a , hình_ảnh chỉ mang tc nhận xu",0,0.2496229261159896,64,75
